community,avg_inner_edge_weight
73576,5.5
76842,3.04
143323,2
32225,2
1217494,3
9643,2
404915,2
238918,2.2
216336,3
76124,2.5
47073,2
171719,2
267314,2.25
271369,2.5
245521,3.666666667
248787,2
108638,2.666666667
1153695,2
507176,2
341116,2.333333333
178322,2
38173,4.888888889
67287,2.321428571
41439,3.888888889
15591,10
717072,2
277183,2.583333333
949613,2
111186,2.444444444
137034,2
88,4
879148,2
69835,2
180933,3
745468,2.75
576205,2
43987,2.586956522
40784,4
273262,3
302376,3
1011115,3
956216,2
280583,2.333333333
376178,2
47387,2
197881,2.8
283131,2
31884,3.5
142982,2.4
515672,2
101631,3.333333333
75783,2
104897,3.333333333
308324,4
34432,2.6
8584,3
174644,2.794871795
5381,3.042635659
851066,4
108234,1.972972973
783867,2
402,2.533333333
510038,2
340775,1.857142857
41098,2
410522,3
439636,2
276842,3.714285714
372437,2
716013,2
66228,2.434782609
180592,2.724137931
40380,3.666666667
135975,2.214285714
2295,2.914285714
143296,2.3
238891,2
101945,2.533333333
72894,2
445584,2.933333333
197540,2
984271,3
60594,3.166666667
5695,2.98
31543,2.5
596078,2.333333333
378385,2
130341,4.222222222
75442,2.588235294
362882,2
983616,2
34091,2
59939,3
145189,2
8243,2.058246828
37357,4.428571429
432629,2
295683,2
805319,2
129686,2
365430,2
88335,3
672428,2
66542,2.875
232602,3.5
69808,2
95656,3.254901961
465080,2
273235,2.7
162137,2
276501,2.375
538093,2.8
206036,2.294117647
65887,2.5
43305,1.490842491
327479,3
304897,2
330745,3
27802,2.366666667
371378,3
400492,2.2
68435,2
97549,2
75756,3.142857143
611240,3
308297,3
334145,2.333333333
60253,2.222222222
197199,2.333333333
34405,4.125
241098,2
155848,3.367816092
378044,2.2
104152,1.866666667
1204171,2
1123424,2
62801,3.916666667
33750,2
295342,2.25
240443,2
228143,2
62146,2.833333333
323738,2.166666667
20795,4
464739,2.25
438891,2
327793,3
726331,2
135948,3.666666667
139214,2.5
28116,3
671432,2
371692,2.333333333
563600,4.5
231543,2
94597,2
796078,2
120445,5
68749,2.666666667
65546,2.752808989
1168768,2
1113869,2
1613,2.75
396885,2
961420,3
68094,2.5
97208,2.820895522
26743,2.541284404
639950,3
34064,3.235294118
429336,2
406754,2.5
295656,2.125
266605,2.5
129659,2.933333333
103811,2.578947368
173558,1.75
88308,2.368421053
62460,2.5
33409,2
944786,2
295001,5
253650,3.6
201954,4
61805,2.333333333
460343,3
20454,2.666666667
301604,2
193772,3.840909091
671091,7
371351,2
231202,2
68408,2
120104,4
1142579,2
164003,2
702690,2
27057,2.333333333
52905,2.307692308
193117,4
122652,2
96804,2
125918,3
521190,2
632288,2.666666667
358459,4.666666667
29668,3.863636364
55516,5
287994,3
33723,1.8
295315,2.545454545
830799,2
556907,2
253964,2
199065,2.166666667
224913,2.75
87967,2
737752,2
626654,4
154448,2
186765,3
157714,3.333333333
268812,4
20768,2
530404,2
227461,3
90515,2.526315789
61464,4.36
323056,1.833333333
160262,2.666666667
118911,2
1238488,2
1235285,2
1098339,2
122966,2
795396,2
658450,2.5
355507,2.666666667
1002089,1.666666667
52564,3.05
163662,2
26716,3.3
617099,3
1100887,3
96463,4.254901961
11213,2.25
125577,2
1333428,3
329004,2.076923077
756593,2
80960,2.444444444
564748,3
593862,4
261805,2
150707,2.422619048
124859,4.5
227775,3.333333333
626313,2.333333333
61778,2.863636364
186424,2.5
17161,2.138888889
157373,2.829268293
131525,3.666666667
20427,3
393117,3
116022,2.571428571
90174,2.210526316
459598,1.666666667
322715,3
296867,2.272727273
185769,2.684210526
48823,2
19772,2.213114754
421513,2.833333333
281364,3
89519,2
396517,2
355166,2.5
329318,2
192372,2
221486,3
864802,2
313815,2
176869,2
287967,2
10872,2
383562,1.666666667
54771,3
58037,1.754385965
1402834,2
290515,2
150366,2
124518,3.5
13420,3.722222222
153632,2
660002,2
220113,2
622706,2
319763,2
156969,2.794117647
323029,2
49137,4.555555556
186083,2.1875
16820,4.333333333
581355,2
45934,2.038461538
252564,2
418624,2
281678,3.5
762200,2
86567,2.428571429
115681,2
654368,2.333333333
89833,2.666666667
348159,4.666666667
325577,2
45216,2.25
159580,2
185428,2
48482,2
22634,3.464285714
421172,4
144077,2.375
350770,2
213824,2
494974,2
51882,2.448979592
989107,3
313474,2.5
13734,2.509433962
1195800,2
1058854,2
383221,2.9
109329,2.2
54430,2.3125
427120,2.111111111
452968,2
150025,3
16345,3.623376623
522715,2
385769,2
411617,2
248823,7
108674,2
219772,2
86092,4.25
1065457,2
48796,2.2
1256647,2
252223,2
281337,3
115277,2
144391,2
1189448,1.75
185024,2
376932,2
48141,3
22293,4
417565,2
280619,7.5
394983,2
146939,3.5
143736,2
117888,2.909090909
92040,3.666666667
379480,2.5
490578,2
47423,2
213483,2
50689,3
191690,3
590228,2
564380,2
13393,2.3
150339,2
659975,2
245934,2
220086,2.736842105
83140,3.75
108988,2.428571429
79937,4.2
755570,2
426779,3
289833,1.9375
204583,2.333333333
149684,3.625
123836,9.333333333
12738,3.153846154
82485,3.6
56637,3.666666667
455175,3
369925,2
318229,2
178080,2.5
41134,2.666666667
136729,2.333333333
446993,2.666666667
280933,2
144050,4.666666667
516740,2
379794,2
73585,2
213797,2
76851,4.2
446275,2
586487,1.666666667
818965,2
143395,2.6
6449,2.288888889
350025,5
1424196,2
47082,4.371428571
50348,2.8
282889,2.333333333
171791,3.5
149998,3
385742,2.6
245593,3
82799,1.9
644131,3
478071,2.5
1153704,2
370239,4
175128,2.6
289492,2
315340,1.666666667
67296,2
547818,2.5
576932,2
12397,2.6
410935,2
111195,2.5
82144,2.5
783625,2.333333333
40793,3
14945,2
439331,2
413483,1.666666667
372132,2
73244,2.114285714
47396,2
420086,2.8
279937,3.25
6045,4.222222222
6108,3.148148148
238586,3.333333333
378798,2
75792,3.4
212738,2.130434783
216004,2.4375
75855,4.2
145539,2.714285714
142336,3
5390,4.636363636
145602,3.75
104251,2
688344,2
385401,2.333333333
1016480,2
37841,2.5
178053,2.5
716740,2.166666667
1086227,2
110854,2.5
783284,2
480341,2.5
907930,2
741933,5
442193,2
276196,2
302044,1.644444444
247145,2
68848,2.25
209849,2
984280,2
5704,3.666666667
31552,3.545454545
681337,2
171764,3
34818,2.642857143
407508,2
238245,2
75451,2
101299,2
585087,2
1260720,2
196894,2
171046,2.333333333
817628,2
5049,2
8315,2.466666667
336388,2
33445,3
908244,2
576187,3
436038,3.666666667
468355,2
165412,3.2
136361,5
397953,2.166666667
372105,3
202842,2.625
343054,2
95010,2.833333333
40111,3.333333333
578798,3
604646,3
467700,2.333333333
275855,2.75
250007,3
1963,3.5
109858,3.384615385
773191,2
1408325,2
34477,2.913043478
1353426,2
403901,2
407167,2
241107,2
237904,2.444444444
270221,3
75110,4.461538462
104224,2
473648,4
170705,3.076923077
307651,2.2
59607,2.444444444
7911,2.333333333
199819,2
37025,3
4708,3.142857143
240452,2
945199,2
103506,2
642256,2
900582,2
33104,2.333333333
302017,1.933333333
741188,1.666666667
94669,2
330413,3.333333333
810935,4
138568,2.4
814201,2
1622,2.5
562954,3.052631579
906530,2
208315,3
71369,2
68166,2.363636364
30018,2.428571429
307965,2
171019,2
706503,3.333333333
377712,2
100617,2.315789474
59266,3.575
7570,3.833333333
36684,2.625
62532,2
568902,2
1218687,2
269162,3
240111,2.80952381
941592,2
129013,2.333333333
132279,2.769230769
106431,2.338983051
475855,3
338909,2.5
198760,1.666666667
61814,3
172912,2
35966,3
202026,2.75
65080,3.461538462
157409,2
131561,2.526315789
840363,2.666666667
397271,2.5
94328,3.6
68480,2.56
330072,3
193126,3.5
23863,2
164075,4.5
138227,2.380952381
1281,2.8
370705,2.75
207974,3
96876,2.866666667
122724,3
495414,3
332620,2
163357,3
192471,2.4
29677,2.625
55525,2
626,3.083333333
428215,2.75
125272,2
1107903,3
266273,2
240425,2
132593,2.375
100276,2.777777778
87976,3.333333333
62128,2.588235294
33077,2
58925,3
571764,1.863636364
157723,1.952380952
128672,2.125
253318,2
762954,3
87321,3.586206897
874052,2
61473,2.5
64739,2.375
460011,2
434163,3
297217,2.4
131220,2
20122,2.5
666704,2
89869,2
537079,2
230870,3.8
97190,2.647058824
629408,2.25
1334155,2
466614,4
492462,2
329731,2
699155,2
55839,2.69047619
940,3.425219941
676573,1.6
26788,2
373630,2
288380,2.55
125586,2
93269,3
772168,2
96535,3
329013,3.333333333
469225,2.666666667
26070,2.687285223
140434,2
55184,2.333333333
29336,2
290928,3
124931,2.166666667
494355,3
191412,1.596153846
638622,3
61787,2
734217,3
32736,2.428571429
597271,2
323379,2.777777778
268480,2.666666667
1534496,2
183230,2
131534,3
20436,2.333333333
252977,2.666666667
227129,2
61132,2.76
625667,2
570768,3
433822,3
156727,2.8125
130879,2
19781,3.823529412
255525,4
226474,7
92794,2
48177,3
798330,2
838963,2
166596,2
55498,3.136363636
147827,3
288039,8
96131,3.307692308
125245,2
523783,2
331938,2
220840,2
194992,4
28995,3.5
427533,2
124590,8
98742,2.5
360334,3
223388,3.333333333
191071,2
220185,2
874025,3
61446,2
571082,4
323038,8
268139,2
157041,9
20095,7.25
281687,3
89842,2.125
115690,5.125
625326,4
60791,2
488380,2.25
159589,3
421181,2
324931,3.857142857
350779,2
213833,2
47836,2.894736842
26043,4
989116,2
963268,2
520176,2
383230,2
217233,2
80287,3.222222222
191385,1.666666667
54439,2.512820513
175882,2
936765,2
150034,1.714285714
124186,2.333333333
1361151,2
13151,2
662936,2
219781,3
193933,1.833333333
190730,4
223047,2
755265,2.666666667
53784,2.130434783
57050,3.9
82898,2.166666667
289528,3.041666667
12433,2.222222222
15699,4.603174603
692121,2
721235,2
156700,4.5
252295,2
226447,2
517090,2
488039,3
214147,2
210944,2.375
723783,2
48150,2.411764706
73998,2.253731343
19099,2.6
446688,2.5
420840,2
1067422,2
143745,2
280691,2
228995,2
117897,3
62998,2.333333333
490587,6
516435,2
461536,2
213492,1.666666667
76546,3.5
158593,6.111111111
21647,1.875
586182,2
557131,2.428571429
146293,2.529411765
6144,2
121297,3.235294118
382889,2
921576,2.333333333
79946,4
54098,2.368421053
83212,2
452636,2
315690,2
318956,2
38595,3.583333333
12747,1.630252101
152959,3.833333333
16013,2
248554,2.75
53443,2.444444444
12092,5
255157,2.14893617
89160,2
516749,2
347486,2.5
213806,2
21961,5.6
114290,2.051948052
280350,2
6458,3.575
516094,3
379148,2
490246,2
76205,1.72972973
50357,2
21306,2.823529412
47154,5.176470588
279632,4
308746,2.2
282898,2.25
75550,2.910714286
248868,2
53757,2.672566372
79605,2
618292,2
178403,2
1415368,2
38254,17
385096,2
108001,4.266666667
56305,3
111267,5
343745,2.5
990327,2
151900,2.5
113815,2.72972973
1590579,3
213465,2.571428571
44202,2.606060606
748949,2
283212,3.333333333
2851,3.842105263
6117,4
117215,3
515753,2
72598,1.8
50016,3
559652,2
474402,3
311608,3.076923077
119763,3.75
8665,3.666666667
212092,2.333333333
241206,2.25
104260,2.642857143
754897,1.666666667
617951,2
481005,2
451954,2
178062,2.5
41116,2.375
12065,2
521701,2
410603,6
136711,2
273657,2
672195,3
81812,3
454502,3
177407,2
66309,3.5
151559,3.714285714
40461,3.285714286
14613,3.205882353
43727,2
136056,1.75
84360,2.25
81157,2.681818182
345952,6
585814,2
474716,3
5776,3.392857143
238254,2.25
241520,2
72257,3.283018868
585096,2
49675,3
444947,3
311267,2.833333333
174321,1.615384615
5058,5
34172,2.962264151
8324,2.424242424
381014,2
103919,2
78071,2
613555,2
173666,2.214285714
36720,2
314667,2
177721,2.3
40775,2
11724,1.75
302367,1.9
439313,4
273316,3
136370,2
107319,13
646006,2
509060,3
206117,2
69171,2.315789474
14272,2.5
40120,2.928571429
301712,2
138918,4
84019,2.25
138981,2
482557,2
316560,2
68516,2.666666667
164111,2
569970,2
374859,2.333333333
100967,2
75119,2.782608696
267027,1.9
104233,2.266666667
610603,2
473657,1.6
170714,2.5
310926,2
4717,2.181818182
173980,2.666666667
170777,2
916094,4
240461,2.2
543467,2
269575,2
74464,3.714285714
240524,2
103578,2.166666667
502116,2
7265,2.666666667
310271,2
173325,5
36379,2.9
542749,2
413124,2
110181,2
505453,2
205776,2.142857143
39779,3
1254099,2
441520,2.333333333
438317,2
951156,3
275523,2
138577,1.9
164425,2
109526,2.5
648213,2.333333333
208324,3
205121,3
179273,2
42327,2.6
68175,2.45
606862,1.666666667
71441,5.625
577811,2.333333333
303919,3
274868,2
976,2.80230175
26824,3.204545455
237572,2
100626,2
639313,3
1008800,2
199487,2.6
173639,2
568911,2.142857143
33490,1.818181818
240120,1.666666667
103174,2.777777778
269234,2
132288,2
172921,2.666666667
338981,3.666666667
32772,3.333333333
172984,2.875
61886,3
10190,2.804347826
271782,2
268579,2.1
131633,2.571428571
179587,2
68489,2.076923077
1142660,2
441179,2
330081,1.75
138236,2.152173913
562622,4
122733,2.384615385
96885,2.636363636
769315,7
469575,2
192480,2.25
274527,2
565170,2.2
937860,2
96230,3.4
1340453,2
199083,4.333333333
62200,4.2
915412,3
102833,3.333333333
294741,2.058823529
131947,3.5
472320,2
224276,2
338640,2
1014273,2
596966,2
32431,2.607142857
64748,2.5
102178,2
105444,2.5
367036,2
60827,2
371091,2
234145,1.909090909
603569,3
68148,2.714285714
300626,3
466686,7
562281,2
259338,2
96544,2.2
67493,5.5
166291,5
192139,3
277389,1.75
29345,2.032258065
137240,2.3
26142,3.5
372984,3
963367,2
236038,2.461538462
261886,3
70041,2
497630,2
194687,2
54538,2.9
32745,3.1
597280,2
405435,2.5
294337,2.56
265286,2
128340,2.125
131606,2.666666667
389932,4
364084,2.5
86989,2.375
35293,4
227201,2
61141,4
64407,2.090909091
130888,4
156736,4.333333333
226483,2.333333333
60486,3.785714286
63752,2.75
89600,8
322078,2
159347,3.53125
1167826,2
163339,2
727937,2
702089,2
536029,2
26456,3.176470588
608,3.545454545
794418,2
92937,2.75
96203,2.27027027
233149,2
908782,4
220849,2.7
165950,2.191489362
54852,2
538640,4.333333333
564488,1.666666667
963026,2
98751,2.217391304
124599,2.769230769
69700,2.363636364
95548,2.6
328026,2.166666667
194346,2.5
165295,2
28349,2.142857143
567888,2
252645,2.25
226797,4
392857,2.05
86648,2
1109123,2
156395,1.833333333
130547,4.291666667
22715,2.588235294
392139,2
417987,2
226142,2
200294,2
63348,4.111111111
487734,2
158943,2
325003,2.5
129892,2
22060,2.5
391484,2.222222222
867745,1.7
95862,2
121710,2
523451,7
328340,2
331606,3
726878,2.5
51245,2.333333333
191457,3.545454545
28663,2
235356,1.875
261204,1.666666667
124258,5
98410,1.714285714
28008,3.928571429
1131230,3
426546,3
832342,2
529399,2
927937,2
488048,2
185105,6.25
210953,2
860738,2
19108,2.382978723
694741,2
698007,2
22374,2.270718232
665690,1.666666667
528744,3.5
254852,3
225801,2.5
927282,2
63007,2.6
114703,2.428571429
295548,2
748985,2
47504,3.066666667
420194,4
117251,2.461538462
261518,2
124572,2.571428571
353847,2.333333333
357113,2
83221,2.5
28322,3.828571429
289914,2
152968,7.8
98069,2.117647059
12819,2.849462366
522455,2
359661,1.666666667
222715,3.125
53452,2.4
193664,2.444444444
56718,2
82566,4
167816,10.33333333
621253,2
1293683,2
318310,2.8
123199,3.6
15367,4.818181818
790650,2
350761,2
184764,3.357142857
321710,2.3
158916,2.4
47818,2.333333333
18767,3.553191489
257777,2.333333333
653049,2
598150,4
461204,3.5
213160,2.5
158261,3.307692308
47163,2.228426396
184109,2.5
722796,2.2
585850,2.333333333
611698,3
21315,3.25
50429,3
556799,2.333333333
394005,3
282907,2
91062,2.205882353
5812,6.315789474
120176,3.5
212505,11.5
75559,2.5
193978,2.105263158
1127937,3
618364,1.8
592516,2
315421,2.25
149361,2
12478,2.375
356054,5.666666667
385168,2
219108,6
359320,5
222374,2.16
248222,3.588235294
56377,2.111111111
317969,2
429067,3
181023,2
151972,9
15026,2.090909091
81507,2
218453,3.769230769
221719,2
247567,4
84773,3
321369,2
860056,3
47477,9.490909091
582961,2
254170,3
391116,2
228322,2.16
143072,2
117224,20
6126,2.714285714
88173,3.086956522
652708,2
515762,2.333333333
378816,2
323917,2.083333333
212819,2.689655172
349765,2.666666667
157920,5.767857143
722455,2
448563,4
419512,2
984047,2
256718,2
253515,2.2
116569,1.8
5471,4.2
352313,4
241215,5
916848,2
186316,2.272727273
613905,3.333333333
8019,2.666666667
12074,1.857142857
149020,1.75
152286,2
15340,2.833333333
521710,3
384764,2
107669,2.25
783302,2
247881,2
222033,2
1181840,2
314362,2
203264,2
317628,3.75
291780,2
43736,2.166666667
11419,6.611111111
180682,2
524258,4
14685,2.176470588
40533,2.222222222
221315,3.083333333
250429,2
84432,2
482970,2
13967,2.4
180027,2.8
1025712,3
556772,2.6
984361,2
142731,3.166666667
116883,2.018518519
541269,2.5
378475,2
404323,2.076923077
209212,2
212478,2.25
581902,2
75532,2.583333333
722114,2
820912,2
8333,2.284883721
116228,1.964285714
103928,2
185975,2.5
750510,2
447567,1.666666667
310621,2.5
7678,2.868512111
317942,5
14999,1.615384615
247477,3.75
454170,2
314021,4
40129,2.6
14281,2.052238806
11078,2
43395,5
412819,4
246822,2
272670,2.2
135724,2
113142,3
1320993,2
179623,3
13626,2
16892,2.875
275218,1.666666667
441278,2
722428,2
419485,2.25
847074,2
818023,2
241188,2.333333333
212137,2.571428571
186289,4
1452305,2
750824,2.166666667
49343,2
307732,2
141672,3.571428571
957517,2
281884,4.75
7992,2.625
33840,2
377479,2.166666667
351631,5.75
779220,3
916166,2
103587,2.416666667
74536,4.491525424
1425802,2
48688,2.571428571
476277,2
284432,2.75
173334,2.2
1384451,2
7337,3
409078,2
508728,2
479677,2
316883,2.333333333
1582899,2
578475,3.5
13940,3.4
43054,1.869565217
68902,3.333333333
412478,2
135383,3
138649,2.333333333
205130,2
68184,2.877192982
714766,2
1279301,2
249029,2
112083,3
1048,3.928571429
676681,2
510621,2
370472,4
377793,2
351945,3
49002,2.5
1149021,2
336442,2
199496,2
4385,2.2
118749,2
170445,2
7651,3.857142857
33499,3
380341,3
99980,2
240192,2
103246,3
77398,3
129094,3
214344,2
309939,2.666666667
36047,3
147145,2.333333333
6996,2.872340426
434585,2
379686,1.666666667
131642,2.25
201389,2
479336,2
342390,2
68498,5.5
176393,7.214285714
578134,2.666666667
1113618,3
304305,3
164093,2.833333333
647881,2
396634,2
233840,3
374052,4.833333333
41995,3.342105263
67843,3.555555556
909536,2
440533,3
411482,2
303587,2
839071,1.666666667
140856,2.75
510280,2
707,2.166666667
70391,2.352941176
207337,2
33158,3.142857143
7310,2.888888889
542731,2.5
265636,3.2
434899,2
131956,3.75
102905,2.083333333
804386,2
667440,2
77057,3
32440,3.020833333
61554,2.5
198500,2.263157895
848285,2
408396,2.571428571
242399,2.9
131301,2
337994,2
226896,3
201048,3
35051,2.952380952
296643,4.5625
39106,3.25
134701,2.5
1212075,2
96553,3
204448,2.6
236765,3.25
41654,3.5625
67502,2.5
96616,2.4
166300,3
949828,1.666666667
163097,2.5
26151,2.194444444
303,2.25
841996,2
3569,2.760869565
1074474,2
372993,2.5
95898,3.75
236110,3.25
261240,3
172966,1.857142857
265295,8
128349,3.2
131615,2.894736842
530153,2.25
198096,4
501102,2
227210,2
338308,2
201362,2
733580,2
32099,2.594936709
198159,7.25
61213,3.5
710998,2
105112,2.1
532701,2
89609,2.5
34647,4.294117647
34710,3.166666667
440506,2.076923077
274509,2
370104,2
96212,2.25
67161,2.384615385
328753,5
332019,2
136908,3.133333333
25810,7
535446,3
372652,3.25
287402,3
235706,1.625
232503,7.666666667
69709,2.5
206655,10
95557,2
605193,2
468247,2
165304,2.333333333
334567,5
54206,2.5
28358,2.225806452
168570,2
31624,2
1128377,2
123953,3.6
1106584,2
197755,2.5
736442,2
60809,3
89923,2.6
736505,2
267502,3
130556,2
322464,3.5
270768,2
159670,4
503246,2.484848485
19521,4.111111111
130619,3.3
1041996,2
89268,3.523809524
37572,2.208333333
602107,2
432844,11.66666667
129901,2
270113,2
394759,2.666666667
95871,2.928571429
232817,2.4
191466,3.333333333
1350887,2
25469,2.794871795
590004,2
538308,2
287061,3.5
150115,2.375
799900,2
264479,2
770849,2
659751,3
330960,4
467906,2
219862,2
334226,1.666666667
301909,2.5
840596,2
53865,2.4
2169,2.5
28017,3.321428571
566704,5
537653,3.636363636
1102188,2
123612,2.285714286
126878,4
82261,2.5
803300,2
500357,2.5
60468,3
63734,2.928571429
462272,2
325326,7
156063,3.5
130215,4.533333333
159329,2.25
251658,2.875
362756,3
1038389,2
254924,2.75
59813,3.909090909
88927,2
63079,2
18462,2
158674,2.666666667
132826,2.136363636
21728,2
1092633,2.333333333
1066785,3
257472,1.666666667
228421,2
117323,3.888888889
91475,2
468220,3.166666667
165277,2
54179,5
25128,2.428571429
700761,2
286720,2
123926,5
235024,2.2
12828,3
94875,6
127192,2.461538462
522464,2
219521,2
869306,3
193673,2
53524,2
426214,2.5
289268,2
234369,6.2
359015,3.666666667
56072,4.714285714
14721,4.284722222
60127,3
458665,2
461931,2
292668,2
324985,2
18776,2.666666667
22042,2.819706499
531678,2
114371,2.857142857
62675,2.076923077
88523,2.882352941
321064,3.333333333
184118,2
21387,2.428571429
390811,2.333333333
91134,2.666666667
157615,1.846153846
186729,2
592525,2
289582,2
149433,7
123585,2.333333333
97737,2
248231,2
356126,2.25
219180,2
82234,2
1130557,2
1101506,2
177829,3
151981,6
126133,3.117647059
15035,2.5
97082,2
122930,2.094117647
387725,2.19047619
110630,2
192677,3
84782,6
14380,2.74853114
21701,1.973684211
420239,2
114030,2.615384615
88182,1.714285714
91448,2.833333333
117296,3
859410,2.5
183777,2.6
157929,2.235294118
46831,17
161195,2
187043,2.277777778
20983,2.533156499
50097,1.833333333
1206252,2
390470,2
282638,1.8
90730,3
116578,4
119844,2.909090909
186325,2
212173,5
326537,3
49442,3.285714286
426187,4
824725,2
123244,3.2
550833,3.4
358988,2
384836,2
894472,2.333333333
110944,3.8125
78627,2.666666667
218839,2.4
81893,2.222222222
56045,2.777777778
451317,4.333333333
180691,2
148374,1.739130435
177488,4
827273,2
151640,3.058823529
125792,2
524330,2
247235,2
785922,2
84441,2
195539,3
291134,3
686406,2
14039,3.222222222
275631,2
419835,2
253838,2
87841,3.28
747971,2
46490,3.043478261
20642,3.433333333
49756,2.142857143
282234,2.461538462
422446,2
116237,3.285714286
5139,2.4
90389,1.9375
145351,3
514775,2
377829,2
492193,2
211832,3
185984,2
49038,2.898550725
281579,2
144633,2
284845,2.25
240228,2.666666667
964533,2
384495,2
55704,1.75
81552,2.470588235
620239,2.666666667
180350,2
11087,2
852780,2
151299,2.583333333
715834,2
40201,2.953125
14353,2.818181818
383777,2
387043,2.5
275945,2
109948,2
84100,2.5
195198,2
479372,2.333333333
1158271,2
482638,2
345692,2
1527695,2
992274,2
153847,3
549119,2.5
13698,2.111111111
138344,2.333333333
112496,2.6
511034,1.75
208091,2.142857143
1493665,2
349092,2
215412,2.166666667
46149,2.785714286
473738,3
610684,2
418839,3
307741,2.333333333
144947,4
115896,3.571428571
240542,2.333333333
266390,2
211491,2.5
48697,2.571428571
74545,2
77811,3
51963,2.714285714
584181,3
956871,2
144292,2
7346,2.5
33194,4
118444,2
147558,2
1052466,2
612577,4
475631,2
878224,2
992588,2
39860,2
689645,2
14012,2
275604,2.333333333
138658,3.4
109607,2
456449,2
39142,2.545454545
740623,2.333333333
42408,2
16560,2.865384615
411832,2
577892,3
415098,1.666666667
108889,2.833333333
112155,2
373747,2
178636,4.75
70804,4
41753,2.846153846
185957,7
45808,2.8
307400,2
170454,4.166666667
281552,2.5
144606,2
7660,3
115555,3.7
4457,2
129103,2.333333333
240201,1.785714286
103255,2.142857143
886783,1.666666667
284100,2
173002,4.666666667
143951,6.5
32853,2.678571429
7005,3
350644,2
213698,1.833333333
76752,2
80018,2
338344,2.090909091
309293,1.666666667
35401,2.709090909
1224725,2
947630,2
249415,2.5
533589,1.666666667
319162,3
345010,2
208064,2.5
71118,3.151724138
42067,2
67915,2
717700,2
16219,2.820506455
274545,2.181818182
277811,2
108548,2
137662,5.411764706
85966,4.4
111814,2.380952381
716,2
370140,5
347558,2
67197,4
41349,2
44615,4.75
166058,5
982692,2
281211,3
144265,3.142857143
376806,2
239860,2
214012,2
778547,2
61563,3.5
143610,2
32512,2
6664,3.142857143
516300,2.25
405202,2
131310,3
105462,1.866666667
76411,2
102259,2
213357,2.5
449101,2
338003,2
35060,2.172413793
736541,2
108862,4.5
137976,1.833333333
1030,3.5
207723,3.714285714
67511,3.473684211
41663,2
70777,2.475
1141682,2
137258,3
277470,4.4
166372,2.6
369799,2.285714286
66856,3.714285714
70122,2.367647059
44274,2
136603,2.8
139869,2
6978,2
102573,3.666666667
667108,2
641260,2
475263,3
198168,2
61222,2
599909,2
6323,3.529411765
433912,2
1080494,2
156817,1.666666667
267915,3
130969,3.1
669656,2
101918,4
777551,3
666453,3
76070,2
63770,2.333333333
171665,2.666666667
8871,2.625
270463,3.916666667
133517,3.1
673056,2.5
507059,2.333333333
233167,1.75
204116,2.428571429
67170,2
96284,2.666666667
70436,2.714285714
468974,4
162765,2
29085,2.304347826
372661,2.2
98832,5
605202,2
139465,3
168579,2.166666667
136262,4.333333333
372006,3
235060,4
235123,3.666666667
76384,2
640919,2
197827,3
35033,5.25
407723,4
159679,1.666666667
127362,2
267574,2.166666667
156476,2
19530,3.260869565
226223,2.076923077
764910,2
89277,2.433333333
739062,2
34378,2.85106383
598913,2
436119,7
407068,2
270122,2.5
159024,3.052631579
133176,2.25
104125,4
531714,2.25
502663,5
199720,2
62774,4.666666667
324366,1.666666667
605516,1.75
1170051,2
328421,2.833333333
1029902,3
302573,3
25478,4.285714286
162424,2
191538,1.909090909
28744,3.25
401434,1.846153846
330969,6
164972,2
1006665,2
139124,2.2
28089,2.4
97836,3.352941176
27371,2
337635,2.333333333
570113,4.333333333
1271657,3
429964,7
296284,4
130287,2.333333333
19189,3.407407407
362765,3.333333333
477129,2
366031,2
59822,3.5
63088,2
174186,2
735518,2.6
572724,2
805202,2
129569,2.730769231
158683,2
21737,2.541666667
1232854,2
228430,2.166666667
62433,2.5
626968,2
187079,3
21082,2.806451613
165286,4.5
700770,2
371979,2.25
397827,2
426941,2.125
193682,2.666666667
53533,4.235294118
164631,2.5
27685,2.736842105
193745,2
30951,2
56799,2.630769231
234378,3
123280,2.333333333
1171603,2
499236,2.125
894508,2
359087,3
196293,3
27030,2.63362069
56144,2.8
1437250,2
200348,3.125
158997,2
531687,2
225478,4.666666667
228744,2.857142857
1410747,2
62747,2.8
1133652,2
187393,2.25
132494,2.537037037
808127,2
697029,3.75
560083,2
21396,2.125
531032,3
224823,2.333333333
91143,2
202241,9
326887,3
186738,2
160890,1.666666667
297836,2.333333333
23944,4
49792,3.3125
20741,4.2
563483,4
123594,2.5
234692,3
94543,2.272727273
219189,2.5
164290,2.166666667
53192,2.414634146
27344,3.507142857
56458,2
591879,1.666666667
1127363,2
259885,2
292202,3
122939,2.363636364
11841,1.928571429
632575,2
81588,2.583333333
29892,3.666666667
55740,2.5
897433,2
26689,2.200803213
591224,1.954545455
428430,2
125487,2.714285714
151335,2.909090909
831023,2
763824,2
254251,2
88191,1.8
320732,2
693422,2
50106,2.25
187052,2.5
17789,3.263913824
722536,2
158001,2
46903,2
256799,2.5
87536,1.666666667
90802,2
116650,2.428571429
460226,2.2
489340,2
463492,1.666666667
858764,4
160549,3
186397,3.611111111
260199,2
525057,2.666666667
218848,2
56054,3
81902,2
52851,2
27003,3.848888889
288595,2.461538462
853130,2
524339,2
664551,2
756880,4
55399,2.473684211
645782,2
58665,2.181818182
590883,6
342839,8.666666667
150994,2
125146,2
14048,2
109643,3.666666667
83795,2.277777778
