,source,target
20445,88576993,213185974
20446,88576993,176298193
20447,88576993,3893425
20448,88576993,140887940
20449,88576993,92572225
20450,88576993,82814494
20451,88576993,72296009
20452,88576993,220320923
20453,88576993,213218755
20454,88576993,216954314
20455,88576993,246173844
20456,88576993,224245851
20457,88576993,23391483
20458,88576993,254811236
20459,88576993,46049353
20460,88576993,37857236
20461,88576993,41114170
20462,88596268,126279713
20463,88596268,129286546
20464,88596268,253572449
20465,88596268,215908996
20466,88596268,210805781
20467,88596268,214791046
20468,88596268,196825918
20469,88596268,191842316
20470,88596268,159370386
20471,88890202,245918518
20472,88890202,220126548
20473,88890202,231165394
20474,88890202,184260067
20475,88890202,196970501
20476,88890202,182454727
20477,88890202,182844361
20478,88890202,74193925
20479,88890202,256885727
20480,88890202,147081248
20481,89284515,127999820
20482,89284515,109035254
20483,89284515,9144519
20484,89284515,210445097
20485,89284515,175753229
20486,89284515,168009007
20487,89284515,147416680
20488,89284515,145641392
20489,89381930,78586493
20490,89381930,66214846
20491,89561134,26969481
20492,89561134,49530756
20493,89561134,180974667
20494,89731461,219690009
20495,89731461,143069069
20496,89731461,108132362
20497,89731461,69046819
20498,89862365,255387093
20499,89862365,245658521
20500,89862365,235070179
20501,89862365,252079433
20502,90034830,15350264
20503,90034830,257777090
20504,90034830,190992938
20505,90034830,145927121
20506,90333583,228268288
20507,90333583,128281742
20508,90333583,107786634
20509,90555006,252645979
20510,90555006,189161596
20511,90555006,123980854
20512,90555006,141073128
20513,90555006,142174561
20514,90555006,149843087
20515,90555006,155989203
20516,90555006,175000740
20517,90555006,195976332
20518,90555006,219367561
20519,90555006,222875403
20520,90555006,230037959
20521,90555006,239621272
20522,90555006,242250110
20523,90555006,258035760
20524,90555006,265893520
20525,90555006,94190219
20526,90555006,73285665
20527,90555006,62549759
20528,90555006,44636346
20529,90555006,130020545
20530,90555006,127061510
20531,90555006,125429339
20532,90555006,120521354
20533,90555006,114333316
20534,90555006,108350479
20535,90562009,198861375
20536,91002716,206061470
20537,91002716,186156923
20538,91002716,15330701
20539,91002716,254222135
20540,91002716,245855706
20541,91002716,140085229
20542,91002716,66127519
20543,91002716,75942094
20544,91002716,74881063
20545,91002716,22359233
20546,91002716,19582501
20547,91002716,48742987
20548,91002716,34004775
20549,91002716,129120477
20550,91002716,122556482
20551,91002716,92323093
20552,91002716,79720683
20553,91002716,105620850
20554,91002716,146093335
20555,91002716,162501741
20556,91002716,165256967
20557,91002716,166063425
20558,91002716,156650504
20559,91002716,236758380
20560,91002716,124296382
20561,91002716,144367414
20562,91191356,239222174
20563,91191356,260165441
20564,91191356,261159411
20565,91191356,23634631
20566,91191356,30019105
20567,91191356,57799009
20568,91191356,63010790
20569,91191356,83144283
20570,91191356,2038326
20571,91191356,173392844
20572,91191356,140245149
20573,91191356,6755284
20574,91191356,149922692
20575,91191356,198699691
20576,91191356,201648894
20577,91191356,220273814
20578,91191356,208819033
20579,91191356,223313169
20580,91238439,85984313
20581,91238439,72303622
20582,91238439,93365495
20583,91238439,110615408
20584,91238439,109124652
20585,91238439,123619445
20586,91238439,114006555
20587,91238439,203066518
20588,91238439,200102444
20589,91238439,223915916
20590,91238439,208043247
20591,91238439,33694601
20592,91238439,256785244
20593,91238439,144171267
20594,91238439,48362463
20595,92035360,125713115
20596,92035360,105947105
20597,92035360,65155566
20598,92035360,175454971
20599,92035360,186105650
20600,92035360,44821010
20601,92035360,21398359
20602,92035360,30510413
20603,92035360,139237200
20604,92110450,174787827
20605,92110450,228599679
20606,92521253,100255549
20607,92521253,127780824
20608,92521253,88338866
20609,92521253,242474116
20610,92521253,188096405
20611,92709240,258010119
20612,92736392,93387532
20613,92736392,111573553
20614,92736392,39575715
20615,92736392,51148128
20616,92736392,29526449
20617,92736392,265376258
20618,92736392,12631173
20619,92736392,212805231
20620,92736392,190995580
20621,92736392,194934239
20622,92736392,149435557
20623,92736392,153959422
20624,92736392,204345630
20625,92736392,198394121
20626,92736392,207924278
20627,92849817,80643079
20628,92849817,34203965
20629,92849817,134778636
20630,92849817,223102957
20631,92849817,256590586
20632,92849817,232720599
20633,92849817,264493280
20634,92849817,28783888
20635,92849817,160383163
20636,92849817,138913507
20637,92849817,171341308
20638,92849817,164497085
20639,92849817,190418458
20640,92849817,212096815
20641,92849817,200638759
20642,92849817,204746812
20643,92849817,7113412
20644,93025303,64919656
20645,93025303,79876393
20646,93025303,257212851
20647,93025303,255566583
20648,93025303,219690939
20649,93238838,36036191
20650,93238838,222741263
20651,93238838,251495568
20652,93238838,193272156
20653,93238838,199978032
20654,93238838,144120589
20655,93238838,108645567
20656,93555486,180453045
20657,93555486,180333008
20658,93555486,196339736
20659,93555486,171956672
20660,93555486,167295420
20661,93555486,180208440
20662,93555486,212144650
20663,93555486,209473833
20664,93555486,213492023
20665,93555486,198917676
20666,93555486,199236061
20667,93555486,240796244
20668,93555486,247315147
20669,93555486,224168564
20670,93555486,226078795
20671,93555486,229215285
20672,93555486,11462625
20673,93555486,23970557
20674,93555486,45354347
20675,93555486,49402168
20676,93555486,256180679
20677,93555486,263965740
20678,93555486,265098410
20679,93555486,266314738
20680,93555486,165114031
20681,93555486,165136323
20682,93555486,136321730
20683,93555486,144770650
20684,93555486,4828352
20685,93555486,221016244
20686,93555486,1337310
20687,93555486,65960513
20688,93555486,65470255
20689,93555486,53996808
20690,93555486,103274945
20691,93555486,100243326
20692,93555486,85304712
20693,93555486,82762303
20694,93555486,133469099
20695,93555486,115321843
20696,93555486,103590456
20697,93609593,204106567
20698,93609593,202527964
20699,93609593,163254926
20700,93609593,210699290
20701,93609593,117511674
20702,93889939,91429447
20703,93889939,87123137
20704,93889939,57550370
20705,93889939,34525976
20706,93889939,261954960
20707,93889939,228320009
20708,93889939,126562082
20709,93988130,21364984
20710,93988130,41511523
20711,93988130,25731745
20712,93988130,63559265
20713,93988130,51139714
20714,93988130,114861647
20715,93988130,111927808
20716,93988130,179481583
20717,93988130,187916840
20718,93988130,217235028
20719,93988130,192702034
20720,93988130,1230016
20721,93988130,173790763
20722,93988130,7409576
20723,93988130,70663455
20724,93988130,133865759
20725,94281028,93022919
20726,94281028,74794239
20727,94281028,111205955
20728,94281028,109165096
20729,94281028,266613586
20730,94281028,26309987
20731,94281028,34646983
20732,94281028,47504346
20733,94281028,234336123
20734,94281028,256724388
20735,94281028,258576956
20736,94281028,260457131
20737,94281028,193782317
20738,94281028,225827235
20739,94281028,153161421
20740,94281028,170805991
20741,94281028,171725792
20742,94281028,220509707
20743,94706103,87166226
20744,94706103,87119444
20745,94706103,50840490
20746,94706103,232325090
20747,94706103,158696064
20748,94706103,197738024
20749,94706103,183681202
20750,94706103,203703458
20751,94706103,222776692
20752,94706103,219817698
20753,94706103,77634
20754,94781434,222658922
20755,94781434,178035171
20756,94781434,222560661
20757,94781434,125037632
20758,94781434,157319535
20759,94781434,157357990
20760,94781434,87249393
20761,94781434,102492760
20762,94781434,19844371
20763,94808767,205389110
20764,94808767,5960476
20765,94808767,141359717
20766,94808767,83050391
20767,94808767,64565511
20768,94808767,75768556
20769,94808767,36004145
20770,94808767,40625505
20771,94808767,266207008
20772,94808767,220331691
20773,94808767,203430258
20774,94808767,208092276
20775,94808767,195938560
20776,94808767,197036169
20777,94861450,130398288
20778,94861450,132644919
20779,94861450,97933650
20780,94861450,127700401
20781,94861450,207274539
20782,94861450,191983455
20783,94861450,253619113
20784,94861450,22018567
20785,94861450,266652815
20786,94861450,22271028
20787,94861450,22175542
20788,94861450,41758658
20789,94861450,33954578
20790,94861450,60152125
20791,94861450,57392400
20792,94861450,63778449
20793,94861450,79829540
20794,94861450,74639040
20795,94861450,32411700
20796,94861450,89935093
20797,94861450,107244024
20798,94861450,139246830
20799,94861450,139357168
20800,94861450,153515970
20801,94861450,181121674
20802,94882979,84264672
20803,95091470,62025871
20804,95091470,29115120
20805,95091470,247000110
20806,95091470,89797148
20807,95317982,154714186
20808,95317982,195930438
20809,95317982,204319400
20810,95317982,219051971
20811,95317982,205703192
20812,95317982,70846098
20813,95317982,45662494
20814,95317982,247031882
20815,95317982,233229972
20816,95814594,136837222
20817,95814594,153106236
20818,95814594,154830633
20819,95814594,183564043
20820,95814594,205007575
20821,95814594,8754951
20822,95814594,135686250
20823,95814594,19816319
20824,95814594,34323866
20825,95814594,46094854
20826,95814594,55658885
20827,95814594,57998605
20828,95814594,88007328
20829,95814594,193603739
20830,95814594,224542088
20831,95814594,232680795
20832,95814594,232798370
20833,95814594,238988855
20834,95814594,240068584
20835,95814594,261398814
20836,95814594,108170628
20837,95814594,105349711
20838,95814594,109218103
20839,95814594,120011135
20840,95814594,115315970
20841,96270156,238924789
20842,96270156,18524028
20843,96270156,251127556
20844,96270156,137526965
20845,96270156,164108305
20846,96270156,156486331
20847,96270156,92268723
20848,96270156,55788919
20849,96270156,53703632
20850,96270156,19839638
20851,96270156,98577293
20852,96441143,235098207
20853,96441143,24126247
20854,96441143,33934246
20855,96441143,82168929
20856,96441143,117955230
20857,96441143,167919904
20858,96441143,177012355
20859,96441143,193237947
20860,96441143,223174963
20861,96454044,162818327
20862,96454044,137668819
20863,96454044,258948240
20864,96454044,250288981
20865,96454044,196071915
20866,96454044,185847258
20867,96454044,263794051
20868,96789932,210903475
20869,96789932,199878954
20870,96789932,230975195
20871,96789932,6026190
20872,96789932,168342592
20873,96789932,40071227
20874,96789932,47576421
20875,96789932,73685296
20876,96789932,241887567
20877,96789932,243127109
20878,96789932,245486648
20879,96789932,21629533
20880,96789932,98847620
20881,96789932,116177475
20882,96789932,128729989
20883,96789932,80690087
20884,96789932,98542855
20885,97447430,96296476
20886,97447430,98209464
20887,97447430,179116032
20888,97447430,210699290
20889,97447430,35599315
20890,97447430,76959223
20891,97447430,148988297
20892,97447430,4735448
20893,98501115,121977195
20894,98501115,103906945
20895,98501115,14926763
20896,98527652,133133589
20897,98527652,112594478
20898,98527652,15880846
20899,98527652,22900283
20900,98527652,262439145
20901,98527652,68411317
20902,98527652,69365201
20903,98527652,28871546
20904,98527652,39465406
20905,98527652,181309454
20906,98527652,200548755
20907,98527652,1746444
20908,98527652,140298670
20909,98527652,224842210
20910,98527652,239098785
20911,98527652,212726464
20912,98527652,213427522
20913,98680733,88932505
20914,98680733,31400691
20915,98680733,189869767
20916,98680733,133189536
20917,98680733,22266541
20918,98680733,49364501
20919,98680733,73785771
20920,98680733,81413801
20921,99107437,72393914
20922,99107437,123169522
20923,99107437,63639466
20924,99107437,65205324
20925,99107437,61426560
20926,99107437,229498960
20927,99107437,233155524
20928,99107437,175854279
20929,99107437,225364071
20930,99107437,148851714
20931,99107437,162824079
20932,99121619,232236262
20933,99121619,237709451
20934,99121619,218803560
20935,99121619,195230453
20936,99121619,178534718
20937,99121619,143739136
20938,99121619,90502805
20939,99121619,72800485
20940,99121619,37267322
20941,99121619,104042896
20942,99121619,242783561
20943,99121619,27886884
20944,99121619,266652815
20945,99149924,131900106
20946,99149924,127414918
20947,99149924,123422207
20948,99149924,77140447
20949,99149924,167850321
20950,99149924,201420708
20951,99149924,262296630
20952,99149924,265328402
20953,99149924,257056811
20954,99149924,243806723
20955,99149924,232299047
20956,99149924,240529304
20957,99149924,45223526
20958,99149924,39776554
20959,99149924,66160696
20960,99149924,50501614
20961,99149924,10584262
20962,99149924,26431093
20963,99149924,25877351
20964,99149924,98032690
20965,99149924,85794162
20966,99149924,117412611
20967,99149924,116669855
20968,99149924,75954877
20969,99149924,73040283
20970,99149924,80652331
20971,99388392,257423380
20972,99388392,72876754
20973,99388392,108913237
20974,99388392,151100605
20975,99388392,214769498
20976,99388392,221089557
20977,99703275,236427243
20978,99703275,5473872
20979,99703275,14449550
20980,99703275,17720684
20981,99703275,25207379
20982,99703275,63785883
20983,99703275,112924131
20984,99703275,130510428
20985,99703275,71627981
20986,99703275,155738321
20987,99703275,161684184
20988,99703275,175537658
20989,99703275,201088544
20990,99703275,231015984
20991,100158714,60220384
20992,100158714,57372318
20993,100158714,42520361
20994,100158714,229865202
20995,100158714,222264762
20996,100158714,113983690
20997,100158714,146005550
20998,100158714,166338792
20999,100158714,166801604
21000,100158714,198471132
21001,100158714,207227992
21002,100158714,211907763
21003,100158714,214151218
21004,100158714,32617126
21005,101326562,116472282
21006,101326562,126052313
21007,101326562,91694556
21008,101326562,111807377
21009,101326562,80010465
21010,101326562,79854542
21011,101326562,57607355
21012,101326562,238183382
21013,101326562,225645316
21014,101326562,202231818
21015,101326562,191607962
21016,101326562,171721781
21017,101326562,155371875
21018,101326562,153608572
21019,101326562,147149699
21020,101326562,205276889
21021,101337185,250746497
21022,101337185,12192476
21023,101337185,258718308
21024,101337185,200606679
21025,101337185,196657307
21026,101337185,226825092
21027,101337185,207451078
21028,101337185,138727485
21029,101337185,182110619
21030,101337185,133308019
21031,101337185,129960252
21032,101337185,110686795
21033,101337185,114618833
21034,101337185,68364296
21035,101337185,73003975
21036,101337185,65841781
21037,101337185,30138268
21038,101552520,37352905
21039,101552520,193723874
21040,101552520,150980426
21041,101552520,205309135
21042,101674479,158902684
21043,101674479,160019089
21044,101674479,167370290
21045,101674479,41285170
21046,101674479,45076702
21047,101674479,22913664
21048,101674479,47428413
21049,101674479,199979909
21050,101674479,171095887
21051,101674479,258675655
21052,101674479,232226377
21053,101819770,205207418
21054,101819770,150081608
21055,101819770,195150011
21056,101819770,195479010
21057,101819770,177879524
21058,101819770,202508457
21059,101819770,197259536
21060,101819770,197206954
21061,101819770,224356187
21062,101819770,219834809
21063,101819770,217777424
21064,101819770,208083281
21065,101819770,86122833
21066,101819770,84726542
21067,101819770,70273515
21068,101819770,126261880
21069,101819770,126163074
21070,101819770,117624008
21071,101819770,43871593
21072,101819770,56644555
21073,101819770,66392550
21074,101819770,66601675
21075,101819770,232880174
21076,101819770,256406426
21077,101819770,11459719
21078,102207063,140909075
21079,102207063,246378438
21080,102207063,246736054
21081,102207063,216934826
21082,102207063,219556044
21083,102207063,179668124
21084,102207063,137956759
21085,102207063,136515126
21086,102207063,160805895
21087,102207063,133962693
21088,102207063,100500965
21089,102207063,104502466
21090,102207063,115303856
21091,102207063,264867136
21092,102207063,265134079
21093,102648647,98080338
21094,102648647,93072486
21095,102648647,88630132
21096,102648647,75479385
21097,102648647,74237340
21098,102648647,5264854
21099,102648647,107498933
21100,102648647,107176904
21101,102648647,180773374
21102,102648647,178116161
21103,102648647,203724140
21104,102648647,183244406
21105,102648647,144975992
21106,102648647,143017275
21107,102648647,174362691
21108,102648647,170485879
21109,102648647,254322384
21110,102648647,257799166
21111,102648647,262959014
21112,102648647,33935168
21113,102648647,230373787
21114,102648647,246199319
21115,102648647,251298541
21116,102648647,59767050
21117,102648647,66469672
21118,102648647,44410927
21119,102651979,181883653
21120,102651979,52914749
21121,102651979,190995580
21122,102651979,92736392
21123,102651979,59658019
21124,102651979,248284656
21125,102651979,222775775
21126,102651979,111573553
21127,102727364,127803109
21128,102727364,119677878
21129,102727364,116021291
21130,102727364,198726073
21131,102727364,254383759
21132,102727364,159196506
21133,102727364,180345334
21134,102727364,135084807
21135,102727364,149561062
21136,102727364,237250279
21137,102727364,99217758
21138,102727364,99295754
21139,102727364,79676376
21140,102727364,256892581
21141,102727364,13576411
21142,103053414,88916629
21143,103053414,164314684
21144,103053414,164834287
21145,103053414,188089837
21146,103053414,203368933
21147,103053414,207437639
21148,103053414,224239096
21149,103053414,173146472
21150,103053414,117276900
21151,103053414,102332436
21152,103053414,58405391
21153,103053414,26228871
21154,103053414,259639811
21155,103053414,235948394
21156,103053414,95135075
21157,103053414,85129880
21158,103053414,83400134
21159,103053414,69075489
21160,103345612,226057562
21161,103345612,216362485
21162,103345612,219854949
21163,103345612,214798365
21164,103345612,214923257
21165,103345612,194945701
21166,103345612,200221250
21167,103345612,67568898
21168,103345612,48305123
21169,103345612,48414188
21170,103345612,266901398
21171,103345612,27697974
21172,103345612,245557450
21173,103345612,262340785
21174,103345612,133296287
21175,103345612,128206407
21176,103345612,113782212
21177,103345612,113427769
21178,103345612,179800369
21179,103345612,137492405
21180,103345612,159865875
21181,103882606,138686914
21182,103882606,66966082
21183,103972754,214993017
21184,103972754,228846351
21185,103972754,195340363
21186,103972754,205865184
21187,103972754,42390875
21188,103972754,251495413
21189,103972754,35622529
21190,104189150,261749926
21191,104189150,250181197
21192,104189150,38288754
21193,104189150,157301454
21194,104189150,192908835
21195,104189150,171984793
21196,104189150,244262802
21197,104189150,241701346
21198,104271413,86562890
21199,104271413,47873590
21200,104271413,35711673
21201,104271413,23291840
21202,104271413,20679805
21203,104271413,178338585
21204,104311062,192998791
21205,104311062,76439587
21206,104311062,32807036
21207,104311062,719381
21208,104371139,1111517
21209,104371139,221626029
21210,104371139,149073171
21211,104371139,174158422
21212,104371139,166835091
21213,104371139,181484459
21214,104371139,249354884
21215,104371139,50456502
21216,104371139,23599691
21217,104371139,61404661
21218,104371139,134951826
21219,104371139,132878346
21220,104656182,180033006
21221,104656182,168581769
21222,104656182,258918971
21223,104656182,89248467
21224,104656182,220592850
21225,104656182,80834039
21226,104726392,49719151
21227,104726392,228295678
21228,104726392,198558376
21229,104726392,196711320
21230,104726392,49239843
21231,104726392,22280463
21232,104726392,241130556
21233,104726392,138690877
21234,104726392,191347243
21235,104726392,155331872
21236,104901811,134411144
21237,104901811,214086357
21238,104901811,231759339
21239,104901811,234723417
21240,104901811,265796365
21241,104901811,36873263
21242,104901811,41860810
21243,104901811,57991724
21244,104901811,115568775
21245,104901811,252630538
21246,104901811,141138613
21247,104901811,51886000
21248,104901811,141305992
21249,104901811,146729033
21250,104923197,92457255
21251,104923197,102363372
21252,104923197,113554983
21253,104923197,115028784
21254,104923197,13526428
21255,104923197,19426168
21256,104923197,21138127
21257,104923197,30819253
21258,104923197,43813107
21259,104923197,47085056
21260,104923197,69245445
21261,104923197,82451023
21262,104923197,221857183
21263,104923197,211695627
21264,104923197,192478614
21265,104923197,192572734
21266,104923197,182005721
21267,104923197,184139641
21268,104923197,258398890
21269,104923197,242257616
21270,104923197,242965355
21271,104923197,238595421
21272,104923197,242072546
21273,104923197,229862427
21274,104923197,231025166
21275,104923197,181529751
21276,104923197,176632749
21277,104923197,167850037
21278,104923197,166544283
21279,104923197,153877874
21280,104923197,150785020
21281,104923197,149329485
21282,104959885,196621382
21283,104959885,240247853
21284,104959885,245010305
21285,104959885,264603520
21286,104959885,156262580
21287,104959885,265691965
21288,104959885,33662407
21289,104959885,37188793
21290,104959885,83901667
21291,104959885,98717542
21292,104959885,111894318
21293,104959885,123657884
21294,104959885,134369947
21295,104959885,183420249
21296,104959885,180960506
21297,104959885,165301465
21298,105225272,213173255
21299,105225272,203576661
21300,105225272,69065144
21301,105225272,10331541
21302,105225272,227792604
21303,105225272,138997499
21304,105225272,107941945
21305,105225272,5458858
21306,105225272,186845770
21307,105225272,145711391
21308,105225272,99211183
21309,105225272,103143361
21310,105225272,119914099
21311,105267715,182143019
21312,105267715,107661659
21313,105267715,45025203
21314,105267715,60437145
21315,105267715,227714687
21316,105267715,13124842
21317,105267715,110358552
21318,105367569,41990014
21319,105367569,44911021
21320,105367569,17121008
21321,105367569,38269837
21322,105367569,240531877
21323,105367569,243510422
21324,105367569,230748612
21325,105367569,238093385
21326,105367569,119988661
21327,105367569,123664808
21328,105367569,104851318
21329,105367569,88412497
21330,105367569,89869040
21331,105367569,32427137
21332,105367569,184390504
21333,105367569,165264008
21334,105367569,164421262
21335,105367569,148199513
21336,105428676,220776127
21337,105428676,32346559
21338,105428676,138028416
21339,105428676,153994365
21340,105428676,39010398
21341,105428676,44615119
21342,105428676,19342152
21343,105428676,257365401
21344,105428676,262409379
21345,105428676,248396692
21346,105428676,255405353
21347,105428676,243318813
21348,105428676,233562866
21349,105428676,204119988
21350,105428676,207420107
21351,105428676,196825918
21352,105428676,128326764
21353,105428676,86288648
21354,105428676,55569304
21355,105428676,56500335
21356,105428676,60185120
21357,105428676,80803109
21358,105853602,54201464
21359,105853602,119791053
21360,105853602,13339622
21361,105853602,44805713
21362,105853602,246289940
21363,105853602,122125291
21364,105853602,133800586
21365,105853602,145496895
21366,105853602,138594415
21367,105853602,137389891
21368,105853602,72051619
21369,105853602,173852846
21370,105853602,230199552
21371,105853602,218823375
21372,105853602,211349291
21373,105853602,181529219
21374,105853602,164609901
21375,105859886,105179944
21376,105859886,112782939
21377,105859886,87173242
21378,105859886,87760440
21379,105859886,59474013
21380,105859886,87135227
21381,105859886,29847877
21382,105859886,128487140
21383,105859886,122687045
21384,105859886,122730445
21385,105859886,121953559
21386,105859886,211801696
21387,105859886,210680887
21388,105859886,234802838
21389,105859886,218978478
21390,105859886,166865970
21391,105859886,164023281
21392,105859886,194654277
21393,105859886,170595555
21394,105859886,139368901
21395,105859886,138187411
21396,105859886,158398311
21397,105859886,151394198
21398,105859886,149527277
21399,105859886,242667440
21400,105859886,257316678
21401,105859886,241458185
21402,105859886,18951495
21403,105859886,16086694
21404,105859886,16783407
21405,105991866,131171670
21406,105991866,98240971
21407,105991866,64711498
21408,105991866,45354347
21409,105991866,265165221
21410,105991866,262478419
21411,105991866,257046078
21412,105991866,248652748
21413,105991866,231999375
21414,105991866,208920922
21415,105991866,199020964
21416,105991866,176218474
21417,105991866,152798122
21418,105991866,90369685
21419,105991866,124374962
21420,105991866,137152680
21421,105991866,147991236
21422,105991866,4812834
21423,105991866,221582847
21424,106102456,7904493
21425,106102456,256108599
21426,106102456,11271899
21427,106102456,14528214
21428,106102456,111100569
21429,106102456,95421351
21430,106102456,44764143
21431,106102456,220849555
21432,106102456,29015335
21433,106347409,48517665
21434,106347409,28480251
21435,106347409,25878338
21436,106347409,227969416
21437,106347409,107812662
21438,106347409,5817695
21439,106564848,162032178
21440,106564848,70812137
21441,106564848,157314570
21442,106564848,204377425
21443,106564848,198017636
21444,106564848,195879474
21445,106564848,179513287
21446,106564848,247475991
21447,106564848,247382645
21448,106564848,228221869
21449,106564848,23534477
21450,106564848,16222006
21451,106564848,265932108
21452,106564848,263887433
21453,106564848,5267770
21454,106564848,43694246
21455,106564848,66616261
21456,106564848,72879821
21457,106564848,93739243
21458,106564848,126782866
21459,107279298,216566239
21460,107279298,258110619
21461,107279298,259682254
21462,107279298,188877598
21463,107279298,140721654
21464,107279298,152962222
21465,107279298,138306633
21466,107279298,115094971
21467,107279298,67466191
21468,107279298,64377708
21469,107279298,59143692
21470,107279298,27568850
21471,107279298,116237254
21472,107279298,116131608
21473,107279298,190036077
21474,107279298,209607117
21475,107279298,165263227
21476,107542094,222031835
21477,107542094,243702982
21478,107542094,244663440
21479,107542094,262468995
21480,107542094,199624626
21481,107542094,90544048
21482,107542094,112650942
21483,107542094,11850471
21484,107542094,23144372
21485,107771141,47391252
21486,107771141,56349014
21487,107771141,65396735
21488,107771141,245602121
21489,107771141,261220753
21490,107771141,129188848
21491,107771141,134380816
21492,107771141,90692694
21493,107771141,108577670
21494,107771141,118242844
21495,107771141,120338498
21496,107771141,209820351
21497,107771141,158866436
21498,107771141,172995582
21499,107771141,153565771
21500,107771141,72024888
21501,107771141,228251147
21502,107771141,223696217
21503,107771141,232214911
21504,107771141,231452091
21505,107799143,52428917
21506,107799143,100159228
21507,107799143,93213330
21508,107799143,118809006
21509,107799143,48343318
21510,107799143,42006566
21511,107799143,87728083
21512,107799143,21449292
21513,107799143,256978488
21514,107799143,40309568
21515,107799143,223015333
21516,107799143,235112212
21517,107799143,238616644
21518,107799143,250021824
21519,107799143,215037439
21520,107799143,215405963
21521,107799143,178594309
21522,107799143,186804264
21523,107799143,159867430
21524,108005905,109783175
21525,108314916,25520311
21526,108314916,262948554
21527,108314916,132307765
21528,108314916,145248467
21529,108314916,187949748
21530,108314916,216698040
21531,108314916,196223234
21532,108314916,231231047
21533,108314916,219433345
21534,108637935,132802802
21535,108637935,128346424
21536,108637935,120301611
21537,108637935,113311596
21538,108637935,110340918
21539,108637935,109789684
21540,108637935,103762712
21541,108637935,101222800
21542,108637935,68590444
21543,108637935,66666284
21544,108637935,54366128
21545,108637935,39574651
21546,108637935,10806602
21547,108637935,227447690
21548,108637935,237519330
21549,108637935,187065422
21550,108637935,90087013
21551,108637935,220650743
21552,108637935,391094
21553,109209062,133358248
21554,109209062,9991277
21555,109209062,249350365
21556,109209062,22374708
21557,109209062,10238324
21558,109209062,96117319
21559,109209062,45111241
21560,109209062,111087998
21561,109209062,96962828
21562,109209062,184019050
21563,109209062,170686770
21564,109209062,198723838
21565,109209062,187342859
21566,109209062,223244898
21567,109209062,198728216
21568,109209062,226853218
21569,109209062,156781774
21570,109209062,145129211
21571,109209062,146821991
21572,109209062,154847634
21573,109388429,43920225
21574,109388429,96999796
21575,109388429,94901871
21576,109388429,22022309
21577,109388429,10779795
21578,109551379,195998703
21579,109551379,229394771
21580,109551379,228411278
21581,109551379,236141895
21582,109551379,5038190
21583,109551379,2892777
21584,109551379,147581774
21585,109551379,90007483
21586,109551379,71248088
21587,109551379,79198493
21588,109551379,82987357
21589,109551379,75604239
21590,109551379,78472113
21591,109551379,119882845
21592,109551379,99312161
21593,109551379,108272225
21594,109551379,244850406
21595,109551379,262591418
21596,109551379,229598021
21597,109551379,59267794
21598,110021289,61748035
21599,110021289,34289558
21600,110021289,142916398
21601,110021289,234809138
21602,110021289,231075523
21603,110131392,51734211
21604,110131392,176718778
21605,110131392,177288327
21606,110131392,190906637
21607,110131392,203458550
21608,110131392,224124428
21609,110131392,79169074
21610,110536439,143047620
21611,110536439,204546859
21612,110536439,252473975
21613,110536439,220809752
21614,110536439,180345839
21615,110536439,229782110
21616,110536439,128025411
21617,110536439,127835313
21618,110536439,119547544
21619,110536439,116093123
21620,110536439,14985260
21621,110536439,12564056
21622,110536439,245011577
21623,110536439,57930875
21624,110536439,38202330
21625,110536439,33395910
21626,110536439,166938899
21627,110536439,168140874
21628,110536439,166833596
21629,110596848,127917164
21630,110596848,49587010
21631,110596848,219301857
21632,110596848,220323105
21633,110596848,107691978
21634,110596848,187342393
21635,110670680,95790779
21636,110670680,65725650
21637,110670680,78647420
21638,110670680,12897505
21639,110670680,62420974
21640,110673157,248352162
21641,110673157,241787391
21642,110673157,244993481
21643,110673157,183947870
21644,110673157,191505596
21645,110673157,88770226
21646,110673157,112152546
21647,110673157,85593860
21648,110673157,87749241
21649,110673157,255553763
21650,110673157,141898339
21651,110673157,124894593
21652,110673157,182037550
21653,110673157,160949490
21654,110673157,5798126
21655,110673157,221114952
21656,110763669,130831667
21657,110763669,132633185
21658,110763669,128710562
21659,110763669,265926506
21660,110763669,264257780
21661,110763669,62916820
21662,110763669,48877397
21663,110763669,80070474
21664,110763669,74909548
21665,110763669,72767592
21666,110763669,99223628
21667,110763669,86361340
21668,110763669,200626050
21669,110763669,151690100
21670,110763669,254795171
21671,110763669,249697288
21672,110763669,241650436
21673,110763669,211301119
21674,110763669,7357983
21675,110763669,188537271
21676,110792176,31953952
21677,110792176,155238394
21678,110792176,171906162
21679,110792176,172274897
21680,110792176,178499942
21681,110792176,181588146
21682,110792176,190032160
21683,110792176,212959857
21684,110792176,222220937
21685,110792176,256945785
21686,110792176,249987032
21687,110792176,50065225
21688,110792176,77139600
21689,110792176,86566719
21690,110792176,134815811
21691,110792176,134068414
21692,111104543,155619545
21693,111104543,170536883
21694,111104543,174205996
21695,111104543,229997590
21696,111104543,235695060
21697,111104543,237799041
21698,111104543,263162153
21699,111104543,266973701
21700,111104543,10619807
21701,111104543,21349816
21702,111104543,23337107
21703,111104543,115808460
21704,111104543,106514497
21705,111104543,39180484
21706,111104543,37935879
21707,111300882,159207358
21708,111300882,135435029
21709,111300882,57463690
21710,111320858,147107626
21711,111320858,174787894
21712,111320858,144860833
21713,111320858,133446508
21714,111320858,109386753
21715,111320858,12718109
21716,111320858,255526866
